LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,target
24400,93411.0,140031.0,HomeImp,ProfExe,6.0,0.0,0.0,177.51124938,0.0,32.0,31.027335916,0
9000,41153.0,51841.0,DebtCon,Office,10.0,0.0,0.0,210.28268954,0.0,23.0,32.424293056,0
20300,37056.0,55027.0,DebtCon,Other,,0.0,0.0,223.55369158,0.0,13.0,40.326049305,0
18100,23590.0,215548.0,DebtCon,Mgr,10.0,7.0,2.0,136.5300202,10.0,41.0,33.272297524,1
13300,14212.0,57608.0,DebtCon,ProfExe,3.0,0.0,0.0,322.00454197,0.0,16.0,15.916769212,0
17600,62996.0,86817.0,HomeImp,ProfExe,12.0,0.0,1.0,152.78264779,0.0,14.0,29.203654576,0
9300,,44108.0,HomeImp,Other,,,,290.81807399,,12.0,29.743599964,0
22300,,136587.0,HomeImp,Other,1.0,0.0,0.0,311.65908119,3.0,20.0,29.910707758,0
9100,78369.0,92000.0,DebtCon,Sales,0.2,0.0,0.0,180.83333333,3.0,35.0,,1
10300,46609.0,63812.0,DebtCon,Other,1.0,0.0,0.0,184.78841632,2.0,13.0,29.140031372,0
3000,58000.0,71500.0,HomeImp,Mgr,10.0,,2.0,211.93333333,0.0,25.0,,0
20800,136884.0,180053.0,HomeImp,Mgr,9.0,0.0,0.0,323.5951974,0.0,17.0,43.037750039,0
13900,88746.0,108160.0,HomeImp,Mgr,9.0,0.0,0.0,234.94895108,0.0,25.0,30.951437369,0
12300,141020.0,157511.0,HomeImp,ProfExe,4.0,0.0,1.0,403.74892984,0.0,43.0,29.583184253,0
22700,128020.0,164199.0,DebtCon,ProfExe,7.0,0.0,0.0,175.88480789,0.0,37.0,21.232357898,0
23400,89226.0,119604.0,DebtCon,Self,3.0,0.0,0.0,221.68138332,1.0,26.0,34.556201402,0
27600,103898.0,130784.0,DebtCon,Office,11.0,0.0,0.0,147.12839778,0.0,29.0,42.009813582,0
12500,69192.0,105300.0,DebtCon,Mgr,4.0,0.0,0.0,282.03333333,1.0,23.0,,1
34000,57025.0,103563.0,DebtCon,Office,3.0,0.0,0.0,173.49413187,2.0,24.0,36.91389765,0
15900,97478.0,120514.0,DebtCon,Office,1.0,,3.0,264.26091644,1.0,29.0,41.840275239,0
13000,110094.0,145807.0,DebtCon,ProfExe,2.0,0.0,0.0,285.27593467,0.0,45.0,35.045471057,0
7800,,30320.0,DebtCon,Other,2.0,0.0,0.0,295.11342067,0.0,13.0,23.245673006,0
17200,62514.0,96633.0,HomeImp,ProfExe,25.0,1.0,0.0,224.76435905,1.0,24.0,36.702340701,0
25600,241570.0,264772.0,HomeImp,Self,4.0,1.0,0.0,260.74198887,2.0,50.0,37.379974648,0
19300,27747.0,43740.0,DebtCon,Office,7.0,1.0,0.0,167.65798082,1.0,16.0,35.086070551,1
14900,54359.0,78408.0,DebtCon,Self,4.0,3.0,0.0,129.96775559,0.0,24.0,3.0161414514,1
6800,75964.0,88754.0,DebtCon,Mgr,19.0,0.0,1.0,298.70048215,0.0,23.0,39.107501643,0
5200,91250.0,110000.0,HomeImp,Office,24.0,0.0,0.0,123.76666667,1.0,12.0,,0
10000,31253.0,65450.0,DebtCon,Other,21.0,0.0,0.0,172.03333333,0.0,16.0,,1
16500,56500.0,80000.0,DebtCon,Other,2.0,0.0,0.0,308.43333333,3.0,16.0,,0
42800,6929.0,67573.0,HomeImp,Office,,0.0,0.0,299.38089192,0.0,19.0,14.04201152,0
12000,36000.0,51900.0,DebtCon,Other,0.1,0.0,0.0,247.5,1.0,10.0,,1
20300,82996.0,118224.0,DebtCon,Other,11.0,0.0,0.0,287.61160487,1.0,16.0,34.187083047,0
12100,67000.0,79100.0,DebtCon,Mgr,5.0,0.0,0.0,155.2,1.0,32.0,,1
23900,21549.0,49842.0,DebtCon,Other,25.0,0.0,0.0,300.29631253,,12.0,30.203989283,0
15200,58000.0,77000.0,DebtCon,Other,0.9,1.0,0.0,127.86666667,3.0,26.0,,1
7900,,35422.0,HomeImp,Office,19.0,0.0,0.0,184.39002923,0.0,15.0,37.836714873,0
13700,53094.0,79069.0,HomeImp,Other,2.0,0.0,2.0,155.81528651,0.0,13.0,29.556366385,0
20100,171132.0,201214.0,DebtCon,ProfExe,11.0,0.0,0.0,250.92306961,0.0,38.0,25.965532663,0
12400,115902.0,146813.0,DebtCon,ProfExe,1.0,0.0,0.0,288.46762658,0.0,45.0,33.054284333,0
7300,55456.0,86766.0,HomeImp,ProfExe,6.0,0.0,0.0,240.05677145,2.0,23.0,31.724698502,0
25900,108319.0,135884.0,DebtCon,Mgr,8.0,1.0,0.0,188.37580185,5.0,18.0,40.504855047,0
28600,94165.0,130285.0,DebtCon,Office,10.0,0.0,1.0,137.81333094,0.0,28.0,42.080016037,0
13900,85358.0,101401.0,DebtCon,Other,0.0,0.0,0.0,145.79410614,0.0,22.0,40.114411439,0
30500,124225.0,181129.0,DebtCon,Mgr,11.0,0.0,0.0,189.43917118,2.0,28.0,43.168391726,0
5500,52897.0,65054.0,HomeImp,Office,20.0,0.0,0.0,189.29531847,0.0,19.0,20.654128896,0
12500,50097.0,73846.0,DebtCon,Other,1.0,0.0,0.0,267.86545832,0.0,20.0,29.159609493,0
26900,45763.0,73797.0,DebtCon,Other,23.0,,0.0,291.59168152,1.0,29.0,39.370858155,0
12500,37562.0,57081.0,HomeImp,Other,22.0,0.0,1.0,129.48684395,0.0,23.0,39.083002442,0
21200,103264.0,148968.0,HomeImp,ProfExe,8.0,0.0,0.0,161.85911856,1.0,22.0,34.548541271,0
69700,191972.0,294367.0,DebtCon,Self,10.0,0.0,0.0,230.70561338,2.0,25.0,28.201870511,0
15200,105328.0,113931.0,HomeImp,ProfExe,3.0,0.0,0.0,138.13350449,2.0,32.0,61.89063458,1
18400,65519.0,89276.0,DebtCon,Other,0.0,1.0,2.0,123.09855199,2.0,26.0,36.354203237,0
30800,125787.0,175196.0,DebtCon,Mgr,13.0,0.0,0.0,157.8776807,2.0,29.0,41.350974526,0
17500,110603.0,142000.0,DebtCon,Other,1.0,1.0,0.0,163.06666667,3.0,25.0,,1
16400,50941.0,78801.0,DebtCon,ProfExe,4.0,0.0,0.0,266.04079897,2.0,32.0,32.904357011,0
22400,16630.0,56824.0,DebtCon,Other,25.0,0.0,1.0,199.7384646,0.0,24.0,27.027787429,0
41200,141705.0,207314.0,HomeImp,ProfExe,6.0,0.0,0.0,144.62241831,0.0,31.0,36.776263557,0
12600,103960.0,127384.0,DebtCon,Unknown,2.0,0.0,0.0,129.01549941,0.0,25.0,34.479454764,0
3300,126541.0,134527.0,HomeImp,Sales,9.0,1.0,0.0,139.0,0.0,36.0,,1
15700,122646.0,204282.0,DebtCon,Other,2.0,0.0,0.0,201.92370782,0.0,17.0,26.31831366,0
18200,34593.0,56658.0,DebtCon,Other,15.0,0.0,0.0,126.04800979,1.0,18.0,36.926634786,0
11500,104790.0,122169.0,Unknown,Office,16.0,1.0,0.0,266.12105655,0.0,16.0,34.082178462,0
15800,71820.0,89739.0,DebtCon,Other,0.0,1.0,1.0,122.95558706,1.0,25.0,33.519070443,0
22400,71784.0,101695.0,DebtCon,Other,,2.0,1.0,239.90330404,2.0,14.0,42.816367563,0
13700,84996.0,112522.0,HomeImp,ProfExe,9.0,0.0,1.0,171.95341056,0.0,28.0,32.843504905,0
21400,128095.0,167824.0,DebtCon,ProfExe,6.0,0.0,0.0,180.41735424,0.0,38.0,17.495700487,0
25000,59000.0,34000.0,DebtCon,Sales,10.0,4.0,2.0,125.83333333,7.0,23.0,,1
10100,126358.0,180305.0,DebtCon,Other,8.0,0.0,0.0,199.35052965,1.0,20.0,32.033628789,0
20200,51588.0,121752.0,DebtCon,ProfExe,14.0,0.0,0.0,253.24896672,0.0,20.0,26.43068063,0
21900,53458.0,77455.0,DebtCon,ProfExe,10.0,0.0,0.0,192.88774922,1.0,42.0,40.956310782,0
47500,,83607.0,HomeImp,Office,10.0,0.0,0.0,298.43084814,0.0,12.0,32.408686133,0
24500,134188.0,171658.0,DebtCon,Other,5.0,1.0,0.0,219.16757792,0.0,20.0,34.986140572,0
16100,59734.0,93756.0,DebtCon,Office,31.0,0.0,0.0,210.15893736,0.0,21.0,32.596219565,0
14600,6871.0,52457.0,DebtCon,ProfExe,4.0,0.0,0.0,317.24400167,0.0,16.0,17.617908723,0
17800,,95639.0,Unknown,Other,,0.0,0.0,179.84935161,1.0,9.0,33.142257222,0
13400,156455.0,180313.0,DebtCon,ProfExe,6.0,,1.0,210.71825612,4.0,25.0,40.247372799,0
26500,63345.0,100332.0,DebtCon,Other,16.0,0.0,0.0,139.51054588,0.0,30.0,38.427444569,0
26000,238005.0,260479.0,HomeImp,Self,5.0,1.0,0.0,242.29015949,2.0,51.0,35.457658789,0
33000,138000.0,190000.0,DebtCon,ProfExe,22.0,0.0,0.0,188.16666667,1.0,22.0,,0
10500,154434.0,179486.0,HomeImp,Office,5.0,0.0,0.0,182.35389999,1.0,55.0,34.983459334,0
18300,63351.0,87645.0,DebtCon,Other,1.0,0.0,0.0,324.614647,3.0,15.0,43.90230255,0
13500,117321.0,138746.0,DebtCon,ProfExe,14.0,,1.0,183.26200947,0.0,33.0,31.486796668,0
15900,46731.0,71521.0,DebtCon,ProfExe,18.0,0.0,0.0,192.14423547,0.0,22.0,40.361769906,0
14600,124000.0,168000.0,DebtCon,ProfExe,4.0,0.0,0.0,146.86666667,2.0,29.0,,1
27200,97541.0,126368.0,DebtCon,ProfExe,0.0,1.0,0.0,186.77854794,3.0,38.0,34.81068944,0
65800,71611.0,146689.0,HomeImp,Office,8.0,0.0,1.0,132.84662311,0.0,11.0,41.7807059,0
11000,77929.0,102942.0,HomeImp,ProfExe,8.0,0.0,0.0,173.8298837,0.0,34.0,33.897772554,0
37300,68789.0,86172.0,HomeImp,Self,2.0,0.0,6.0,235.63790564,2.0,25.0,114.0505277,1
7500,50000.0,80000.0,HomeImp,Other,9.0,,5.0,299.56666667,2.0,18.0,,1
10000,68807.0,76581.0,HomeImp,Office,14.0,0.0,0.0,237.6478941,0.0,32.0,42.335573512,0
12100,50150.0,65565.0,DebtCon,Other,4.0,0.0,0.0,166.23170863,0.0,13.0,26.644324791,0
12900,102905.0,117694.0,HomeImp,Office,1.0,0.0,0.0,137.14247311,1.0,21.0,35.865466207,0
16000,38600.0,57822.0,DebtCon,Other,17.0,0.0,0.0,276.96666667,0.0,22.0,,0
15000,84832.0,107207.0,HomeImp,Other,19.0,0.0,0.0,124.45053234,4.0,23.0,28.558183481,0
18100,112832.0,182418.0,DebtCon,Office,8.0,0.0,0.0,230.07213106,3.0,23.0,40.298698909,0
12400,34055.0,40739.0,DebtCon,Other,9.0,,0.0,147.01282696,6.0,29.0,39.930947359,0
9800,54861.0,71138.0,HomeImp,Other,4.0,0.0,0.0,258.33461797,2.0,16.0,36.035712866,0
11800,86785.0,125552.0,DebtCon,Office,11.0,0.0,0.0,148.17649241,1.0,22.0,37.884449327,0
17000,27088.0,166437.0,HomeImp,Self,7.0,0.0,0.0,306.67417105,0.0,27.0,26.156717881,0
18500,65165.0,90805.0,DebtCon,Office,2.0,0.0,0.0,160.73226514,0.0,25.0,25.372047645,0
27700,76055.0,126560.0,DebtCon,Office,0.0,0.0,0.0,310.6263344,1.0,23.0,38.983558116,0
7500,63500.0,86125.0,HomeImp,Other,5.0,0.0,0.0,136.1,0.0,8.0,,1
8000,49232.0,61221.0,DebtCon,Other,23.0,0.0,0.0,258.19457767,3.0,29.0,41.246612634,0
23000,,56390.0,DebtCon,Other,,0.0,1.0,314.27371253,0.0,19.0,37.74372511,0
19000,24658.0,47027.0,HomeImp,Mgr,19.0,0.0,0.0,159.10522518,4.0,31.0,53.548195849,1
11000,62227.0,81250.0,DebtCon,Office,9.0,0.0,5.0,123.76666667,3.0,34.0,,1
6700,58741.0,68225.0,DebtCon,ProfExe,9.0,0.0,3.0,173.5744163,1.0,31.0,23.587013228,0
30300,109859.0,153240.0,DebtCon,ProfExe,10.0,0.0,0.0,172.68797976,0.0,17.0,34.549496477,0
13000,111000.0,137813.0,Unknown,Mgr,6.0,2.0,2.0,138.33333333,3.0,65.0,,1
32400,51220.0,106361.0,DebtCon,Office,3.0,0.0,0.0,172.36214796,2.0,24.0,36.489097213,0
10600,46972.0,80147.0,HomeImp,Office,12.0,3.0,0.0,244.23353012,2.0,29.0,32.656531297,0
44900,95410.0,157649.0,DebtCon,Other,16.0,,1.0,216.10104618,4.0,31.0,40.483515251,0
9900,108155.0,219936.0,HomeImp,ProfExe,2.0,0.0,0.0,126.93937738,1.0,15.0,27.992051659,0
20800,97360.0,123854.0,HomeImp,Mgr,0.0,0.0,0.0,310.23181959,1.0,20.0,43.217416959,0
4000,58000.0,69440.0,HomeImp,Other,3.5,0.0,1.0,168.66666667,0.0,18.0,,1
12300,11300.0,39000.0,Unknown,Other,,5.0,1.0,170.43333333,3.0,21.0,,1
8600,42226.0,50386.0,HomeImp,Mgr,21.0,1.0,0.0,223.32646239,0.0,17.0,34.927866116,0
9300,75425.0,109040.0,DebtCon,Office,2.0,0.0,0.0,235.9462106,0.0,38.0,17.875259065,0
17000,31772.0,60289.0,HomeImp,ProfExe,6.0,0.0,0.0,189.23698365,0.0,13.0,31.125746532,0
9800,32550.0,52554.0,DebtCon,Other,12.0,0.0,0.0,229.51274114,1.0,32.0,37.923088094,0
28000,58002.0,86427.0,DebtCon,Other,9.0,0.0,1.0,129.57535197,2.0,29.0,39.362693216,0
25800,140785.0,208421.0,HomeImp,ProfExe,3.0,0.0,0.0,176.27148929,0.0,28.0,39.745002842,0
19200,73339.0,95426.0,DebtCon,Office,1.0,0.0,0.0,169.97974973,4.0,19.0,33.299295759,0
17000,53058.0,74000.0,DebtCon,Other,17.0,1.0,0.0,204.93333333,1.0,21.0,,0
28200,185607.0,227617.0,DebtCon,ProfExe,0.0,0.0,0.0,311.06275541,0.0,33.0,42.435284999,0
11700,47072.0,85090.0,HomeImp,Other,18.0,0.0,0.0,192.25318228,0.0,16.0,35.064864675,0
10000,59543.0,86800.0,DebtCon,Other,9.0,3.0,1.0,152.13333333,2.0,51.0,,1
21700,70252.0,186320.0,Unknown,Other,11.0,0.0,0.0,356.88649897,1.0,16.0,30.184001338,0
24300,42276.0,68775.0,DebtCon,Other,24.0,0.0,0.0,309.68358561,2.0,31.0,32.746506891,0
22400,98238.0,135561.0,DebtCon,ProfExe,,0.0,0.0,194.28209915,0.0,20.0,29.37360717,0
6200,133882.0,155222.0,HomeImp,ProfExe,9.0,0.0,0.0,212.53764322,0.0,19.0,20.616783656,0
25300,22361.0,50688.0,DebtCon,Other,24.0,0.0,0.0,125.40746401,0.0,11.0,25.181498839,0
10600,120137.0,137090.0,DebtCon,ProfExe,17.0,,1.0,173.6904615,0.0,33.0,30.958905738,0
29800,225481.0,290762.0,DebtCon,ProfExe,13.0,0.0,1.0,239.32163058,1.0,26.0,24.77798542,0
25000,84000.0,120000.0,DebtCon,Other,1.5,0.0,0.0,188.76821306,2.0,25.0,,0
9700,8852.0,60599.0,HomeImp,Other,7.0,2.0,1.0,359.1044913,1.0,21.0,16.87198276,0
11400,56789.0,74016.0,HomeImp,Other,7.0,0.0,0.0,127.62547457,0.0,16.0,33.027143557,0
7200,46000.0,67000.0,DebtCon,Other,24.0,0.0,0.0,142.0,1.0,14.0,,1
11700,56441.0,86987.0,HomeImp,Other,17.0,0.0,0.0,198.03271759,0.0,16.0,33.931163419,0
10000,10000.0,68250.0,DebtCon,ProfExe,20.0,0.0,2.0,398.8,1.0,12.0,,0
41300,42000.0,98000.0,DebtCon,ProfExe,12.0,0.0,0.0,222.2,0.0,23.0,,1
23100,133867.0,174105.0,Unknown,Mgr,26.0,,3.0,332.40983989,0.0,28.0,30.768637688,0
11500,,64037.0,HomeImp,Other,,0.0,0.0,354.17458076,0.0,7.0,34.355739238,0
30000,,46200.0,Unknown,Unknown,0.0,1.0,3.0,200.93333333,10.0,15.0,,1
50800,44992.0,108486.0,HomeImp,Self,6.0,0.0,0.0,204.96248827,2.0,36.0,40.771305003,0
29700,100657.0,148653.0,DebtCon,Other,14.0,0.0,0.0,221.92531148,0.0,40.0,42.302907328,0
14700,51829.0,69136.0,DebtCon,Other,14.0,0.0,0.0,169.98530778,0.0,18.0,35.635393849,1
47700,93909.0,154158.0,DebtCon,Other,14.0,0.0,0.0,227.2282602,8.0,19.0,41.338124724,0
20600,79590.0,106014.0,DebtCon,Other,,0.0,0.0,180.05415376,2.0,25.0,40.69308168,0
8300,35343.0,51986.0,DebtCon,Other,10.0,0.0,0.0,242.81896695,1.0,31.0,37.966606016,0
13100,97287.0,123281.0,DebtCon,Other,9.0,0.0,0.0,162.99374391,0.0,26.0,34.178345675,0
23200,144542.0,176611.0,DebtCon,ProfExe,5.0,,,179.239077,5.0,42.0,40.823160429,0
6200,70793.0,71552.0,HomeImp,Sales,3.0,2.0,0.0,162.94515692,0.0,23.0,40.315396587,0
15000,83000.0,114000.0,DebtCon,ProfExe,18.0,0.0,0.0,207.23333333,0.0,27.0,,1
24900,17139.0,33269.0,DebtCon,Other,16.0,3.0,0.0,124.19682654,1.0,18.0,26.275832415,0
25500,113204.0,184561.0,DebtCon,Sales,17.0,1.0,0.0,308.95819842,1.0,31.0,34.357866,0
12600,32742.0,41299.0,DebtCon,Other,10.0,,1.0,170.40710644,7.0,29.0,37.802669594,0
9400,52024.0,89107.0,HomeImp,Office,0.0,1.0,0.0,148.84473761,3.0,26.0,36.080031774,1
25100,,59783.0,DebtCon,Other,,0.0,0.0,307.74973593,0.0,19.0,39.277021984,0
26600,140561.0,208775.0,HomeImp,ProfExe,5.0,0.0,0.0,197.52410245,1.0,27.0,36.878389116,0
36000,89270.0,127834.0,DebtCon,Mgr,30.0,0.0,0.0,350.61952731,0.0,20.0,38.669072838,0
12600,84933.0,110253.0,DebtCon,ProfExe,8.0,0.0,0.0,192.42260626,1.0,37.0,40.845077791,0
11400,52068.0,80643.0,HomeImp,Other,2.0,0.0,2.0,199.08772113,0.0,13.0,29.462134076,0
32300,235343.0,45270.0,DebtCon,Mgr,3.0,0.0,1.0,210.92240343,3.0,49.0,41.264805515,0
19900,93619.0,130000.0,DebtCon,Office,9.0,2.0,5.0,210.96666667,2.0,18.0,,1
8900,77261.0,96434.0,DebtCon,ProfExe,3.0,0.0,0.0,144.03700388,0.0,26.0,33.908465844,0
51800,174945.0,251643.0,DebtCon,ProfExe,5.0,0.0,0.0,257.80792887,1.0,33.0,40.174064762,0
9900,47367.0,114837.0,DebtCon,ProfExe,4.0,0.0,0.0,210.43553362,0.0,10.0,25.042108535,0
29400,109457.0,145453.0,DebtCon,Other,15.0,0.0,0.0,222.85871099,1.0,40.0,40.697418457,0
14900,97930.0,113886.0,DebtCon,Office,3.0,0.0,0.0,267.8272583,0.0,33.0,28.420293345,0
28200,109184.0,207035.0,DebtCon,Other,23.0,0.0,0.0,179.93775089,0.0,18.0,23.662456689,0
7400,48924.0,86612.0,DebtCon,Unknown,4.0,0.0,0.0,207.76841442,4.0,30.0,29.937917829,0
22600,31933.0,47669.0,HomeImp,Self,4.0,0.0,,133.44747901,,11.0,24.201086188,0
30600,231344.0,284199.0,DebtCon,ProfExe,7.0,0.0,1.0,202.52860351,0.0,29.0,15.823900056,0
13600,67354.0,81255.0,DebtCon,Office,10.0,0.0,0.0,255.37875694,4.0,36.0,41.625398584,0
31500,49020.0,100700.0,DebtCon,Office,4.0,0.0,0.0,169.68903889,1.0,25.0,36.034644558,0
12000,98428.0,114820.0,DebtCon,Other,16.0,0.0,1.0,188.14820819,2.0,15.0,36.737721285,0
10000,69727.0,90312.0,HomeImp,Office,4.5,5.0,1.0,122.83333333,,17.0,,1
19300,98769.0,121140.0,HomeImp,Mgr,0.0,0.0,1.0,313.92451539,0.0,20.0,43.085543048,0
12000,43000.0,64000.0,DebtCon,Other,1.0,0.0,0.0,262.96666667,0.0,21.0,,0
17000,134689.0,158661.0,DebtCon,Mgr,,0.0,0.0,227.39546465,0.0,19.0,36.425571756,0
12300,60200.0,77079.0,HomeImp,Office,13.0,0.0,0.0,242.24413818,1.0,32.0,45.394168545,0
33700,36851.0,78893.0,DebtCon,Other,,,,302.72715042,0.0,16.0,41.822159875,0
36800,109378.0,163684.0,DebtCon,Other,,0.0,0.0,240.23287537,3.0,13.0,35.691542689,0
15000,2619.0,57310.0,DebtCon,Sales,0.3,0.0,0.0,322.6,0.0,6.0,,0
13400,69612.0,87728.0,DebtCon,Other,3.0,,,165.03026745,,35.0,30.444839071,0
21700,91637.0,126105.0,HomeImp,Mgr,10.0,0.0,0.0,131.87535395,1.0,23.0,30.961292024,0
24300,110442.0,138581.0,DebtCon,Mgr,9.0,2.0,0.0,175.15368945,4.0,17.0,40.348885329,0
5100,73882.0,96031.0,DebtCon,Other,0.0,0.0,0.0,125.78740011,1.0,10.0,34.446079222,0
31800,195134.0,299299.0,DebtCon,Other,29.0,0.0,0.0,161.88512635,0.0,22.0,38.637023919,0
21200,23088.0,56535.0,DebtCon,Other,27.0,0.0,1.0,216.1560174,0.0,24.0,27.395233882,0
15200,85303.0,131022.0,DebtCon,ProfExe,14.0,0.0,0.0,295.49573298,0.0,18.0,29.609920041,0
26700,186185.0,233480.0,DebtCon,ProfExe,0.0,0.0,0.0,290.57883702,1.0,32.0,41.741201045,0
43300,,48908.0,DebtCon,Other,,5.0,,123.40285992,,19.0,28.192353244,0
12300,49800.0,64000.0,DebtCon,ProfExe,23.0,0.0,2.0,232.33333333,3.0,17.0,,1
17400,64163.0,84948.0,HomeImp,ProfExe,12.0,0.0,2.0,172.71116574,0.0,13.0,27.979694402,0
36800,125894.0,172184.0,DebtCon,Office,11.0,0.0,1.0,214.73116034,1.0,33.0,43.847543717,1
10900,,66691.0,HomeImp,Other,,0.0,0.0,349.75236213,0.0,7.0,34.34334852,0
8500,79484.0,87893.0,DebtCon,Other,1.0,0.0,0.0,123.61880309,1.0,10.0,35.759083852,0
4000,74000.0,93000.0,HomeImp,ProfExe,2.6,1.0,3.0,186.63333333,,9.0,,1
4500,57000.0,,HomeImp,Other,5.0,,,222.6,1.0,13.0,,1
21600,154991.0,,DebtCon,Self,,2.0,4.0,165.60083001,0.0,43.0,38.014917273,1
15300,84989.0,98781.0,HomeImp,Office,,0.0,0.0,184.54574572,0.0,25.0,43.016977602,0
10200,44000.0,57000.0,DebtCon,Other,0.0,1.0,0.0,191.73333333,2.0,13.0,,0
11400,,27439.0,HomeImp,Unknown,27.0,0.0,0.0,208.17711251,0.0,5.0,23.830110576,0
30300,137927.0,182588.0,DebtCon,ProfExe,1.0,1.0,0.0,248.98067202,1.0,18.0,40.361852067,0
25000,126462.0,207200.0,DebtCon,ProfExe,10.0,0.0,0.0,239.8,3.0,27.0,,0
25200,137054.0,207511.0,HomeImp,ProfExe,4.0,0.0,0.0,188.57465948,0.0,27.0,39.963887657,0
9000,29000.0,51740.0,Unknown,Other,31.0,0.0,0.0,243.2,0.0,19.0,,0
24400,61260.0,103842.0,DebtCon,ProfExe,1.0,0.0,0.0,179.5402847,0.0,26.0,33.590455142,0
10500,57372.0,67960.0,DebtCon,ProfExe,1.5,0.0,0.0,158.26666667,2.0,35.0,,0
15000,,87360.0,DebtCon,Office,28.0,0.0,0.0,323.63333333,0.0,16.0,,0
21200,84117.0,118884.0,DebtCon,Other,9.0,0.0,0.0,302.20690049,2.0,16.0,36.190524264,0
18500,42683.0,68000.0,DebtCon,Office,3.0,0.0,0.0,229.3,0.0,12.0,,0
12500,77100.0,90550.0,HomeImp,Office,,0.0,0.0,173.46666667,1.0,26.0,,0
12200,206613.0,232176.0,HomeImp,ProfExe,10.0,0.0,1.0,237.31576972,0.0,22.0,30.689439205,0
26800,213165.0,282068.0,HomeImp,ProfExe,5.0,,4.0,476.72828095,,55.0,31.181661193,0
18600,119741.0,212530.0,DebtCon,Other,4.0,1.0,0.0,202.28857763,0.0,17.0,27.07376116,0
14300,81000.0,100000.0,DebtCon,Office,30.0,,1.0,333.83333333,2.0,50.0,,0
39300,27324.0,73924.0,DebtCon,ProfExe,6.0,0.0,0.0,190.34457453,1.0,18.0,25.053533525,0
9800,58936.0,78078.0,DebtCon,Unknown,19.0,0.0,0.0,152.14012571,0.0,11.0,32.188760518,0
19000,22236.0,169461.0,HomeImp,Self,7.0,0.0,0.0,296.08019369,0.0,27.0,27.640018057,0
25700,43881.0,69954.0,DebtCon,Other,10.0,0.0,0.0,126.47306563,0.0,20.0,40.769061823,0
12800,73624.0,103213.0,DebtCon,Other,10.0,0.0,0.0,201.65084421,0.0,20.0,19.557272829,0
4000,45000.0,58350.0,HomeImp,Mgr,3.5,0.0,0.0,162.0,3.0,16.0,,1
15000,59000.0,86420.0,DebtCon,Office,1.5,0.0,0.0,160.3,0.0,25.0,,0
21400,134041.0,163103.0,DebtCon,ProfExe,6.0,1.0,0.0,172.03106931,0.0,38.0,19.637068751,0
20400,29985.0,54038.0,DebtCon,ProfExe,15.0,0.0,0.0,177.59367277,1.0,20.0,35.554303677,0
11700,96532.0,107600.0,DebtCon,Other,12.0,0.0,0.0,214.86981675,2.0,15.0,40.287411441,0
8000,84282.0,121045.0,HomeImp,Office,28.0,0.0,0.0,330.17485564,1.0,37.0,35.362686394,0
79200,22940.0,110114.0,HomeImp,Unknown,28.0,0.0,1.0,144.61612625,0.0,13.0,32.366511586,0
22400,65502.0,104373.0,HomeImp,Office,14.0,0.0,0.0,141.81282338,0.0,13.0,36.221943144,0
18700,69954.0,104510.0,DebtCon,Office,10.0,0.0,0.0,211.24331121,2.0,13.0,33.549858765,0
30000,17696.0,53100.0,DebtCon,Mgr,20.0,4.0,5.0,147.86666667,0.0,28.0,,1
9500,115186.0,131800.0,DebtCon,Self,7.0,0.0,0.0,177.05003605,0.0,19.0,33.43055804,0
21000,133430.0,189263.0,DebtCon,ProfExe,22.0,0.0,0.0,229.98699803,1.0,23.0,40.564121581,0
15800,94363.0,128434.0,DebtCon,Mgr,4.0,,,241.73612588,2.0,42.0,39.221891679,0
33000,232113.0,46286.0,DebtCon,Mgr,3.0,0.0,1.0,214.3529578,2.0,50.0,42.512000016,0
21300,104000.0,155250.0,DebtCon,Mgr,16.0,0.0,0.0,185.7,0.0,26.0,,0
13000,94941.0,120000.0,DebtCon,ProfExe,0.1,0.0,0.0,132.86666667,0.0,21.0,,1
21500,35300.0,78810.0,HomeImp,Other,25.0,0.0,0.0,261.86666667,1.0,7.0,,0
51500,42041.0,67770.0,DebtCon,Office,6.0,0.0,,205.65657649,1.0,16.0,31.029002604,0
24700,109377.0,133116.0,DebtCon,Mgr,10.0,1.0,0.0,184.35578292,5.0,17.0,40.202630102,0
52700,,80747.0,HomeImp,Self,10.0,0.0,0.0,174.12561564,0.0,21.0,25.264447543,0
16300,22352.0,165315.0,HomeImp,Self,9.0,0.0,0.0,304.3346951,0.0,27.0,27.56242667,0
13400,94102.0,114147.0,HomeImp,Office,2.0,0.0,0.0,137.70778301,0.0,21.0,36.801624728,0
11100,75392.0,89976.0,DebtCon,ProfExe,9.0,0.0,0.0,163.70355537,1.0,12.0,39.271884779,0
8300,47000.0,78320.0,HomeImp,Other,18.0,0.0,0.0,195.83333333,1.0,17.0,,0
10600,53200.0,71000.0,DebtCon,ProfExe,2.0,0.0,0.0,224.23333333,5.0,39.0,,1
18400,99902.0,125249.0,DebtCon,Office,26.0,0.0,0.0,294.42411801,2.0,16.0,33.488547383,0
17300,51185.0,65537.0,DebtCon,Other,6.0,0.0,1.0,129.83794119,3.0,49.0,29.311594064,0
14300,43826.0,70517.0,DebtCon,Other,0.0,0.0,0.0,260.08494491,0.0,20.0,28.839933481,0
